Following,App only,,Yes,Clicking deleted athletes from the roster,Native,team,roster,roster-deleted,utility,team|roster|roster-deleted|utility,team_roster,FALSE,,,,,,,,,,
Following,App only - click tracking,,Yes,"Click ""upload here"" when there is no photo or ""edit photo"" when there is a photo",Native,team,roster,team-photo,utility,team|roster|team-photo|utility,team_roster,FALSE,,,,,,,,,,
Following,Both,Yes,Yes,click the pencil from the roster or the floating add button,,team,roster,staff-manage,utility,team|roster|staff-manage|utility,team_roster,FALSE,n/a,9536,Team,,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/manage-staff.htm?admin=1",,,,,
Following,Both ,Yes,Yes,click pencil from schedule - restoring from deleted or clicking the floating add button,,team,schedule,schedule-manage,utility,team|schedule|schedule-manage|utility,team_schedule,FALSE,/local/team/manage-contest.aspx,9533,Team,,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/manage-contest.htm?admin=1",,,,,
Following,Both ,Yes,Yes,Main schedule page,Native,team,schedule,schedule-home,utility**,team|schedule|schedule-home|utility**,team_schedule,FALSE,/local/team/schedule.aspx,9534,Team,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/schedule.htm","https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/schedule.htm?admin=1",,,,,
Following,App only,,Yes,Click deleted games from the schedule,Native,team,schedule,schedule-deleted,utility,team|schedule|schedule-deleted|utility,team_schedule,FALSE,/local/team/schedule.aspx,9534,Team,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/schedule.htm","https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/schedule.htm?admin=1",,,,,
Following,App only - click tracking,,Yes,Click the calendar sync in the upper right of the schedule page,Native,team,schedule,calendar-sync,utility,team|schedule|calendar-sync|utility,team_schedule,FALSE,,,,,,,,,,
Following,Both - click tracking,Yes,Yes,"Click ""games need attention"" dropdown and then any of the links that are in the box",,team,schedule,games-needs-attention,utility,team|schedule|games-needs-attention|utility,team_schedule,FALSE,,,,,,,,,,
Following,Both,Yes,Yes,"Click on ""enter score"" or on the actual score from the schedule page OR click on ""add score"" from the games need attention drop down to get to the box score page",,team,schedule,score-manage,utility**,team|schedule|score-manage|utility**,team_schedule,FALSE,,,,,,,,,,
Following,Both - click tracking,Yes,Yes,Main team standings tab,Webview,team,standings,standings-home, ,team|standings|standings-home| ,team_standings,FALSE,/local/team/standings.aspx,9538,Team,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/standings.htm",,,,,,
Following,Both - click tracking,Yes,Yes,Main stats tab from team page,Webview,team,stats,team-stats-home, ,team|stats|team-stats-home| ,team_stats,FALSE,/local/team/stats.aspx,,,,,,,,,
Following,App only,,Yes,Click on enter stats or stats entered and get to the list of player names,Native,team,stats,stats-manage,utility,team|stats|stats-manage|utility,team_stats,FALSE,,,,,,,,,,
